,timestamp,open,high,low,close,volume,percent_change
5505,2003-05-09,90.3,90.62,90.2,90.58,110000,0.09945850370207676
5504,2003-05-12,91.14,91.19,90.73,91.15,364700,0.6292779863104503
5503,2003-05-13,90.9,91.37,90.83,91.35,227800,0.21941854086668933
5502,2003-05-14,91.83,92.98,91.62,92.75,1426500,1.532567049808442
5501,2003-05-15,92.6,93.57,92.6,93.04,810300,0.31266846361186484
5500,2003-05-16,93.48,93.76,92.95,93.72,703900,0.7308684436801327
5499,2003-05-19,94.11,94.24,93.13,93.4,817800,-0.34144259496371454
5498,2003-05-20,93.15,94.78,93.12,94.78,606600,1.4775160599571624
5497,2003-05-21,94.25,95.66,94.12,94.77,1799600,-0.01055074910318865
5496,2003-05-22,95.1,95.7,94.9,95.61,576200,0.8863564419119951
5495,2003-05-23,95.77,96.21,95.64,95.85,690600,0.2510197678067039
5494,2003-05-27,95.62,95.71,94.12,94.12,846400,-1.80490349504433
5493,2003-05-28,93.9,94.14,93.31,93.96,730500,-0.16999575010625545
5492,2003-05-29,94.3,94.8,94.071,94.78,508300,0.8727117922520344
5491,2003-05-30,94.45,94.74,93.97,94.6,722200,-0.1899134838573624
5490,2003-06-02,93.88,93.88,93.09,93.51,478600,-1.1522198731500954
5489,2003-06-03,93.76,94.58,93.71,94.26,389400,0.8020532563362215
5488,2003-06-04,94.46,94.71,94.05,94.54,394100,0.2970507107999065
5487,2003-06-05,95.2,95.38,93.8,93.8,820900,-0.782737465623029
5486,2003-06-06,93.7,94.15,93.38,94.14,276800,0.3624733475479758
5485,2003-06-09,94.7,94.88,94.27,94.77,282200,0.6692160611854625
5484,2003-06-10,95.08,95.93,95.07,95.9,534800,1.1923604516197228
5483,2003-06-11,96.25,96.6,95.7,95.78,633600,-0.12513034410844837
5482,2003-06-12,96.11,96.73,96.01,96.53,315400,0.7830444769262979
5481,2003-06-13,96.93,97.28,96.76,97.18,478400,0.6733657930177106
5480,2003-06-16,97.5,97.66,96.26,96.26,789300,-0.9466968512039542
5479,2003-06-17,95.97,96.031,95.4,95.5,691600,-0.7895283606898063
5478,2003-06-18,95.06,95.06,94.2,94.28,657600,-1.2774869109947629
5477,2003-06-19,93.96,94.48,93.5,94.1,817700,-0.19092066185830703
5476,2003-06-20,93.9,94.05,93.03,93.75,561700,-0.37194473963867436
5475,2003-06-23,93.819,94.43,93.53,94.31,819900,0.5973333333333386
5474,2003-06-24,94.15,95.18,94.01,95.18,292900,0.9224896617537892
5473,2003-06-25,95.42,95.49,93.45,93.66,1002800,-1.5969741542340987
5472,2003-06-26,93.25,93.25,92.12,92.4,1423800,-1.3452914798206206
5471,2003-06-27,92.55,92.55,91.55,92.07,735900,-0.357142857142867
5470,2003-06-30,91.92,92.52,91.68,92.5,541900,0.4670359509069355
5469,2003-07-01,92.15,92.49,91.51,91.69,449000,-0.87567567567568
5468,2003-07-02,91.2,92.07,91.11,91.92,338800,0.2508452393936045
5467,2003-07-03,91.7,91.71,90.6,90.6,559100,-1.436031331592702
5466,2003-07-07,90.28,90.59,90.02,90.02,465400,-0.6401766004414999
5465,2003-07-08,90.43,90.48,89.63,90.1,389600,0.08886914019106129
5464,2003-07-09,90.53,90.69,90.11,90.39,270400,0.3218645948945609
5463,2003-07-10,90.69,90.75,90.12,90.36,718000,-0.033189512114173425
5462,2003-07-11,90.3,90.79,90.21,90.79,389500,0.47587428065516413
5461,2003-07-14,90.68,90.87,89.63,89.75,465900,-1.1455006057935924
5460,2003-07-15,89.54,89.86,87.4,87.65,3171100,-2.3398328690807713
5459,2003-07-16,87.41,88.72,87.15,88.15,1205400,0.5704506560182621
5458,2003-07-17,87.33,88.04,87.18,87.88,1030600,-0.30629608621668414
5457,2003-07-18,87.65,87.96,87.44,87.7,550800,-0.2048247610377696
5456,2003-07-21,87.5,87.6,85.65,85.84,1267600,-2.120866590649939
5455,2003-07-22,85.97,86.36,85.44,86.26,1576900,0.4892823858341222
5454,2003-07-23,86.8,87.05,86.4,86.55,1374700,0.336192905170396
5453,2003-07-24,85.9,86.08,85.55,85.79,701100,-0.8781051415366781
5452,2003-07-25,85.98,86.62,85.4,85.56,1273500,-0.2680965147453085
5451,2003-07-28,85.24,85.29,84.4,84.41,1268500,-1.3440860215053863
5450,2003-07-29,84.18,85.35,83.26,83.26,2139300,-1.3623978201634745
5449,2003-07-30,83.74,84.72,83.57,84.2,1963400,1.1289935142925644
5448,2003-07-31,83.69,83.71,82.23,82.95,4706400,-1.4845605700712583
5447,2003-08-01,82.1,82.79,81.98,82.51,3061200,-0.530440024110912
5446,2003-08-04,82.48,83.22,82.35,83.22,1858700,0.8605017573627416
5445,2003-08-05,83.21,83.29,81.8,82.03,2413000,-1.4299447248257602
5444,2003-08-06,82.5,83.77,82.37,83.65,2549700,1.974887236376932
5443,2003-08-07,83.8,84.05,83.139,84.0,1796400,0.4184100418409997
5442,2003-08-08,84.34,84.79,83.65,83.66,2399100,-0.40476190476190776
5441,2003-08-11,83.55,83.57,82.91,83.24,1355000,-0.5020320344250595
5440,2003-08-12,83.42,83.65,82.8,82.85,1534200,-0.468524747717447
5439,2003-08-13,82.2,82.35,81.19,81.25,2258100,-1.931200965600477
5438,2003-08-14,81.44,82.1,80.91,82.05,1612300,0.9846153846153838
5437,2003-08-15,82.2,82.5,81.9,82.0,515100,-0.06093845216330607
5436,2003-08-18,82.3,82.6,82.01,82.38,655300,0.4634146341463419
5435,2003-08-19,82.55,83.65,82.5,83.65,1086500,1.5416363194950433
5434,2003-08-20,83.83,83.87,82.74,83.2,503600,-0.5379557680812996
5433,2003-08-21,83.06,83.45,82.42,83.0,783600,-0.24038461538461453
5432,2003-08-22,83.1,83.85,82.9,83.37,413200,0.4457831325301198
5431,2003-08-25,83.32,83.54,82.25,82.72,648200,-0.7796569509415874
5430,2003-08-26,82.45,83.37,82.32,83.37,837200,0.7857833655706026
5429,2003-08-27,83.27,83.27,82.61,82.99,409100,-0.4557994482427885
5428,2003-08-28,83.23,83.98,83.23,83.85,557200,1.0362694300518172
5427,2003-08-29,83.94,83.99,83.38,83.65,651100,-0.23852116875371365
5426,2003-09-02,83.63,83.65,82.04,82.06,868700,-1.9007770472205698
5425,2003-09-03,82.484,82.484,81.88,82.19,639900,0.15842066780404895
5424,2003-09-04,82.49,82.71,82.16,82.65,562900,0.55967879304053
5423,2003-09-05,83.4,84.09,83.17,84.07,838000,1.718088324258904
5422,2003-09-08,83.63,84.45,83.2,83.2,621100,-1.0348519091233355
5421,2003-09-09,83.52,83.94,82.916,83.8,599900,0.7211538461538325
5420,2003-09-10,83.9,84.7,83.82,84.65,1285900,1.0143198090692307
5419,2003-09-11,84.26,84.38,83.8,84.1,859500,-0.649734199645613
5418,2003-09-12,85.02,85.38,84.45,84.68,1375300,0.6896551724138167
5417,2003-09-15,84.5,84.89,84.11,84.55,367100,-0.15351913084554747
5416,2003-09-16,84.37,84.5,83.9,84.42,655200,-0.15375517445298525
5415,2003-09-17,84.72,85.56,84.48,85.47,1223900,1.243781094527363
5414,2003-09-18,85.65,85.65,84.83,85.53,615000,0.07020007020006602
5413,2003-09-19,85.65,86.03,85.49,85.63,869300,0.11691804045363963
5412,2003-09-22,85.0,85.18,84.23,84.95,1126400,-0.7941142123087608
5411,2003-09-23,84.88,85.54,84.64,85.53,632100,0.6827545615067709
5410,2003-09-24,85.54,86.49,85.34,86.27,1005300,0.8651934993569421
5409,2003-09-25,86.3,86.72,86.15,86.7,846800,0.4984351454735192
5408,2003-09-26,86.94,87.49,86.823,87.48,1869700,0.8996539792387459
5407,2003-09-29,87.02,87.45,86.66,86.78,743000,-0.8001828989483317
5406,2003-09-30,87.0,88.25,86.96,88.22,1623900,1.6593685180917195
5405,2003-10-01,87.5,87.93,87.35,87.52,931900,-0.793470868283841
5404,2003-10-02,86.84,87.45,86.4,87.12,1194100,-0.457038391224851
5403,2003-10-03,86.05,86.2,85.1,85.29,1451200,-2.100550964187331
5402,2003-10-06,85.12,85.79,85.08,85.66,507200,0.4338140461953133
5401,2003-10-07,85.45,85.57,84.63,84.67,594200,-1.1557319635769225
5400,2003-10-08,84.45,84.98,84.35,84.65,811800,-0.02362111727883809
5399,2003-10-09,83.92,84.13,83.65,84.05,1385600,-0.7088009450679333
5398,2003-10-10,84.5,84.73,84.3,84.55,256600,0.5948839976204656
5397,2003-10-13,84.35,84.5,84.22,84.22,116300,-0.3903015966883472
5396,2003-10-14,83.75,84.1,83.55,83.64,337100,-0.6886725243410052
5395,2003-10-15,83.16,83.3,82.85,83.23,465600,-0.4901960784313708
5394,2003-10-16,83.48,83.77,82.75,82.9,564900,-0.3964916496455584
5393,2003-10-17,83.08,83.69,83.01,83.54,354500,0.7720144752714209
5392,2003-10-20,83.45,84.15,83.42,83.82,281600,0.3351687814220572
5391,2003-10-21,84.03,84.38,83.85,84.13,429700,0.36984013361966994
5390,2003-10-22,84.6,85.0,84.4,84.95,798000,0.9746820397004807
5389,2003-10-23,85.0,85.0,84.02,84.33,1055600,-0.7298410829900015
5388,2003-10-24,85.0,85.6,84.66,85.27,1412200,1.1146685639748632
5387,2003-10-27,85.15,85.33,84.8,85.1,346900,-0.1993667174856384
5386,2003-10-28,84.85,85.69,84.57,85.55,2200300,0.528789659224449
5385,2003-10-29,85.28,85.35,84.61,84.78,926600,-0.9000584453535909
5384,2003-10-30,84.0,84.55,83.8,84.4,936300,-0.44821891955649784
5383,2003-10-31,84.73,85.22,83.74,85.19,887400,0.9360189573459632
5382,2003-11-03,84.56,84.58,84.04,84.44,957700,-0.880385021716168
5381,2003-11-04,84.65,84.97,84.59,84.92,246500,0.56845097110374
5380,2003-11-05,84.82,84.82,84.26,84.34,275100,-0.6829957607159653
5379,2003-11-06,83.77,83.92,83.5,83.55,861600,-0.9366848470476752
5378,2003-11-07,83.12,83.59,83.05,83.5,725700,-0.05984440454817053
5377,2003-11-10,83.6,83.84,83.2,83.43,553900,-0.08383233532933687
5376,2003-11-11,83.45,83.5,83.36,83.44,99900,0.011986096128469015
5375,2003-11-12,83.86,84.15,83.79,84.05,321400,0.7310642377756471
5374,2003-11-13,84.6,85.37,84.54,85.35,920400,1.5466983938132062
5373,2003-11-14,85.3,85.96,85.2,85.92,484800,0.6678383128295273
5372,2003-11-17,86.14,86.59,85.95,86.05,695000,0.1513035381750516
5371,2003-11-18,85.97,86.61,85.78,86.58,632200,0.6159209761766427
5370,2003-11-19,86.42,86.62,85.56,85.62,553900,-1.1088011088011052
5369,2003-11-20,86.25,86.49,85.8,86.45,373300,0.9693996729736032
5368,2003-11-21,86.58,86.93,86.5,86.5,516900,0.05783689994216523
5367,2003-11-24,86.18,86.31,85.75,85.79,573800,-0.8208092485549101
5366,2003-11-25,85.95,86.52,85.95,86.26,298700,0.5478493996969425
5365,2003-11-26,86.1,86.4,85.33,85.91,613800,-0.40575005796430474
5364,2003-11-28,85.35,85.4,85.13,85.13,311300,-0.9079269002444379
5363,2003-12-01,84.4,84.57,83.8,84.24,1106600,-1.0454598848819496
5362,2003-12-02,84.4,84.6,84.0,84.6,589100,0.42735042735042583
5361,2003-12-03,84.51,84.78,83.95,84.26,1446100,-0.40189125295506667
5360,2003-12-04,84.26,84.67,84.19,84.45,561500,0.22549252314265633
5359,2003-12-05,85.3,86.23,85.12,85.8,1163800,1.5985790408525657
5358,2003-12-08,85.78,85.78,85.09,85.2,436200,-0.6993006993006978
5357,2003-12-09,85.45,85.7,84.36,84.6,939200,-0.7042253521126862
5356,2003-12-10,85.07,85.1,84.55,84.74,555700,0.16548463356973464
5355,2003-12-11,84.51,85.38,84.37,85.35,510500,0.7198489497285854
5354,2003-12-12,85.42,85.88,85.42,85.51,553100,0.1874633860574182
5353,2003-12-15,85.5,85.88,85.18,85.46,690000,-0.05847269325226501
5352,2003-12-16,85.4,85.86,85.27,85.74,462800,0.3276386613620508
5351,2003-12-17,86.23,86.65,86.2,86.32,533100,0.6764637275483931
5350,2003-12-18,86.3,87.1,86.3,87.1,708100,0.9036144578313365
5349,2003-12-19,86.97,87.07,86.61,87.07,477600,-0.0344431687715252
5348,2003-12-22,87.12,87.34,86.65,86.83,483700,-0.27564028942229646
5347,2003-12-23,86.53,86.7,85.85,85.85,446600,-1.1286421743637032
5346,2003-12-24,86.37,86.66,86.17,86.66,138900,0.9435061153174162
5345,2003-12-26,86.9,87.04,86.9,86.98,80500,0.3692591737826101
5344,2003-12-29,86.7,86.77,86.17,86.2,187800,-0.8967578753736549
5343,2003-12-30,85.8,86.14,85.6,85.85,393900,-0.40603248259861724
5342,2003-12-31,85.37,85.57,85.3,85.45,171400,-0.4659289458357474
5341,2004-01-02,85.09,85.09,84.08,84.44,867100,-1.1819777647747332
